event_id,run_id,environment,condition,objective_status,arm,control_index,control_row_id,control_step,control_message_index,control_token_index,control_generated_position,control_full_position,control_token_id,control_token,match_tier,scope,lexical_match,coverage_distance,phase_distance,reused_across_events,control_window_tokens,full_control_window,pre,post,delta,baseline,peak,peak_response,trough,trough_response,anchor,raw_pre,raw_post,raw_delta,raw_baseline,raw_peak,raw_peak_response,raw_trough,raw_trough_response,raw_anchor
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,1,5861,3,0,48,51,2086,13,.,same_step_exact_token,same_step,exact_token,0,0.15333333333333335,False,41,True,0.5227270459858036,0.7236831080749981,0.2009560620891946,0.7964438256811106,1.6351238612173375,0.8386800355362269,-0.6679231008157547,-1.4643669264968653,-0.6679231008157547,-30.35786247253418,-24.343819737434387,6.0140427350997925,-22.166298638690602,2.933006763458252,25.099305402148854,-65.99063110351562,-43.82433246482502,-65.99063110351562
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,2,5868,3,0,55,58,2093,13,.,same_step_exact_token,same_step,exact_token,0,0.19999999999999998,False,41,True,0.5946103359548436,0.6717436022378487,0.0771332662830051,0.4248080700657313,3.056349641373036,2.631541571307305,-0.8419005536886363,-1.2667086237543677,-0.6934025534095614,-28.206600284576417,-25.898221254348755,2.3083790302276626,-33.28829860687256,45.46624755859375,78.75454616546631,-71.19728088378906,-37.908982276916504,-66.75315856933594
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,3,5883,3,0,70,73,2108,13,.,same_step_exact_token,same_step,exact_token,0,0.30000000000000004,False,41,True,-0.12087018313942814,-0.49505852254882715,-0.374188339409399,-0.15724028845395158,0.8979490525699348,1.0551893410238864,-0.5430116816247833,-0.38577139317083176,-0.5430116816247833,-49.61889495849609,-60.81728649139404,-11.19839153289795,-50.707348650152035,-19.128536224365234,31.5788124257868,-62.25238800048828,-11.545039350336246,-62.25238800048828
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,4,5886,3,0,73,76,2111,13,.,same_step_exact_token,same_step,exact_token,0,0.32000000000000006,False,41,True,-0.35555772293464366,0.5250710996668182,0.8806288226014618,-0.5040552851938661,1.7536562875008272,2.2577115726946935,-0.5430116816247833,-0.038956396430917195,-0.48673106698510854,-56.642424774169925,-30.28771162033081,26.354713153839114,-61.08653397993608,6.480344772338867,67.56687875227495,-62.25238800048828,-1.165854020552203,-60.56806945800781
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,5,5899,3,0,86,89,2124,13,.,same_step_exact_token,same_step,exact_token,0,0.40666666666666673,False,41,True,0.4264224600211258,0.8535951775087901,0.4271727174876643,0.49555603973590634,1.6537025862449568,1.1581465465090504,-0.8620700237110905,-1.3576260634469968,-0.03676517314892176,-33.2399845123291,-20.455921411514282,12.78406310081482,-31.1710133227435,3.4890151023864746,34.66002842512998,-71.80089569091797,-40.629882368174464,-47.101871490478516
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,1,5861,3,0,48,51,2086,13,.,same_step_exact_token,same_step,exact_token,0,0.15333333333333335,False,41,True,0.4888104897917559,0.04133311157528144,-0.4474773782164745,0.5223596285472754,1.4571464460443118,0.9347868174970364,-2.694801480958093,-3.2171611095053683,1.4571464460443118,264.7112152099609,218.83521461486816,-45.87600059509276,268.1507193825462,363.9863586425781,95.83563926003194,-61.677093505859375,-329.82781288840556,363.9863586425781
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,2,5868,3,0,55,58,2093,13,.,same_step_exact_token,same_step,exact_token,0,0.19999999999999998,False,41,True,-0.6602728321554368,1.7926040547782973,2.4528768869337343,0.5988742196099148,1.944585241026407,1.3457110214164922,-2.694801480958093,-3.2936757005680075,1.866311032487287,146.90560150146484,398.37793731689453,251.4723358154297,275.9951012351296,413.9592590332031,137.96415779807353,-61.677093505859375,-337.67219474098897,405.9344787597656
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,3,5883,3,0,70,73,2108,13,.,same_step_exact_token,same_step,exact_token,0,0.30000000000000004,False,41,True,-0.3320263475513509,0.3333928182461031,0.665419165797454,0.10921188788724838,1.8786804268408464,1.769468538953598,-0.9413968179732639,-1.0506087058605122,1.2093635503985634,180.5578857421875,248.77758026123047,68.21969451904297,225.79424077814275,407.2026062011719,181.40836542302912,118.08438110351562,-107.70985967462713,338.58331298828125
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,4,5886,3,0,73,76,2111,13,.,same_step_exact_token,same_step,exact_token,0,0.32000000000000006,False,41,True,-0.09964563100748473,0.6933280099417862,0.7929736409492709,-0.42278272150882173,1.8786804268408464,2.301463148349668,-0.9413968179732639,-0.5186140964644421,1.8786804268408464,204.3818786621094,285.6786346435547,81.2967559814453,171.25341658158735,407.2026062011719,235.94918961958453,118.08438110351562,-53.16903547807172,407.2026062011719
precommit_hook__none__s42346__step_03__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,5,5899,3,0,86,89,2124,13,.,same_step_exact_token,same_step,exact_token,0,0.40666666666666673,False,41,True,0.5892025292398613,0.599471874050786,0.010269344810924674,0.28085382966574424,1.5157675640649486,1.2349137343992043,-0.2548856082286595,-0.5357394378944038,1.5157675640649486,275.0035461425781,276.0563735961914,1.052827453613304,243.39121038263494,369.99627685546875,126.60506647283381,188.46646118164062,-54.92474920099431,369.99627685546875
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L17_SV28,1,6206,4,0,32,35,2482,13,.,same_step_exact_token,same_step,exact_token,12,0.2285714285714286,False,41,True,0.283279563776692,-0.4491222452203559,-0.7324018089970479,0.07201593518107025,1.3121242054256625,1.2401082702445922,-2.052987562570072,-2.1250034977511425,-0.25625234824148574,36.677103424072264,23.157732367515564,-13.5193710565567,32.77739789269187,55.66849899291992,22.89110110022805,-6.447943210601807,-39.22534110329368,26.71790885925293
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L17_SV28,2,6214,4,0,40,43,2490,13,.,same_step_exact_token,same_step,exact_token,12,0.30476190476190473,False,41,True,-1.146223796549731,-0.2254829707025272,0.9207408258472038,0.06452403855336081,1.0247992214042438,0.9602751828508831,-2.464823826682059,-2.5293478652354198,-0.26592199667579036,10.289967131614684,27.285879373550415,16.99591224193573,32.63910531997681,50.36478042602539,17.725675106048584,-14.050009727478027,-46.689115047454834,26.539417266845703
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L17_SV28,3,6230,4,0,56,59,2506,13,.,same_step_exact_token,same_step,exact_token,12,0.45714285714285713,False,41,True,-0.8534349499417889,0.03422119228336584,0.8876561422251548,-0.19964430451574086,1.404496983363722,1.6041412878794628,-1.229984426636944,-1.0303401221212032,-0.227955960996329,15.69454288482666,32.07974648475647,16.38520359992981,27.76283411546187,57.37360382080078,29.61076970533891,8.743833541870117,-19.019000573591754,27.240230560302734
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L17_SV28,4,6246,4,0,72,75,2522,13,.,same_step_exact_token,same_step,exact_token,12,0.6095238095238096,False,41,True,0.12519545878774435,-0.3977883280526503,-0.5229837868403946,-0.1279494838568289,0.8605113974920301,0.988460881348859,-1.7114598436200794,-1.5835103597632505,-1.1531704923511177,33.759036254882815,24.10530276596546,-9.653733488917354,29.086245488036763,47.33219909667969,18.245953608642925,-0.14369887113571167,-29.229944359172475,10.161738395690918
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L17_SV28,5,6258,4,0,84,87,2534,13,.,same_step_exact_token,same_step,exact_token,12,0.7238095238095239,False,41,True,-0.8371162441310386,0.33133764984786174,1.1684538939789002,-0.23383525628029647,3.357409068089265,3.5912443243695615,-1.4727614609066801,-1.2389262046263836,-0.5060014675849064,15.995769119262695,37.56420540809631,21.568436288833617,27.13170492107218,93.42231750488281,66.29061258381063,4.262423515319824,-22.869281405752357,22.10780143737793
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,1,6206,4,0,32,35,2482,13,.,same_step_exact_token,same_step,exact_token,12,0.2285714285714286,False,41,True,-0.5745143660692229,0.13341821954987687,0.7079325856190998,0.49474780366439614,2.6563661349732715,2.1616183313088753,-1.3498083277762034,-1.8445561314405996,-1.3498083277762034,-63.19517364501953,-42.00876712799072,21.186406517028807,-31.195201526988637,33.495880126953125,64.69108165394177,-86.39751434326172,-55.20231281627308,-86.39751434326172
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,2,6214,4,0,40,43,2490,13,.,same_step_exact_token,same_step,exact_token,12,0.30476190476190473,False,41,True,-0.11459495081965214,-0.0537351485958352,0.06085980222381694,-0.11535629421523043,0.7183692099045503,0.8337255041197807,-0.855832087970612,-0.7404757937553816,-0.14211309613145331,-49.431095123291016,-47.609734535217285,1.8213605880737305,-49.45387996326793,-24.502849578857422,24.951030384410508,-71.61421203613281,-22.160332072864882,-50.254634857177734
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,3,6230,4,0,56,59,2506,13,.,same_step_exact_token,same_step,exact_token,12,0.45714285714285713,False,41,True,-0.6074690486644598,0.24816281556466,0.8556318642291199,-0.14757712147820265,1.0514800515966658,1.1990571730748685,-1.6528783426770988,-1.505301221198896,-0.6856717347684232,-64.18141345977783,-38.574788093566895,25.606625366210935,-50.41815757751465,-14.533790588378906,35.88436698913574,-95.46753692626953,-45.04937934875488,-66.52179718017578
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,4,6246,4,0,72,75,2522,13,.,same_step_exact_token,same_step,exact_token,12,0.6095238095238096,False,41,True,-0.0025123312325326386,0.21967145865349766,0.2221837898860303,-0.24422401764009039,1.216762054290545,1.4609860719306353,-1.2585670774897109,-1.0143430598496206,-1.2585670774897109,-46.07678146362305,-39.42745327949524,6.6493281841278105,-53.310523986816406,-9.587370872497559,43.72315311431885,-83.66692352294922,-30.356399536132812,-83.66692352294922
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L18_SV30,5,6258,4,0,84,87,2534,13,.,same_step_exact_token,same_step,exact_token,12,0.7238095238095239,False,41,True,-0.8522760516083926,-0.8923436354576837,-0.0400675838492911,-0.2946422840780729,0.475076268352905,0.769718552430978,-2.171921809726366,-1.8772795256482933,-0.739278875538696,-71.50778999328614,-72.70689868927002,-1.199108695983881,-54.81939914009788,-31.78391456604004,23.03548457405784,-111.00102996826172,-56.18163082816384,-68.12610626220703
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,1,6206,4,0,32,35,2482,13,.,same_step_exact_token,same_step,exact_token,12,0.2285714285714286,False,41,True,-0.13631522655214717,0.9661018955115294,1.1024171220636765,0.3891060485914467,1.5921908582735487,1.2030848096821019,-0.6106604844833757,-0.9997665330748224,1.1691551304848182,200.6224609375,313.64379119873047,113.02133026123047,254.48937780206853,377.831298828125,123.34192102605647,151.99192810058594,-102.4974497014826,334.4610900878906
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,2,6214,4,0,40,43,2490,13,.,same_step_exact_token,same_step,exact_token,12,0.30476190476190473,False,41,True,0.46008080473199664,0.4118749495352826,-0.048205855196714054,0.22595620259044819,1.007407602808819,0.7814514002183708,-0.5362719160557776,-0.7622281186462259,1.007407602808819,261.76580810546875,256.8236770629883,-4.942131042480469,237.76302961869672,317.8785095214844,80.11547990278765,159.61834716796875,-78.14468245072797,317.8785095214844
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,3,6230,4,0,56,59,2506,13,.,same_step_exact_token,same_step,exact_token,12,0.45714285714285713,False,41,True,-1.1343120923930472,0.5557311487489552,1.6900432411420026,-0.22580104529523004,0.7825795573718288,1.0083806026670588,-1.4888941811693188,-1.263093135874089,0.3938284603951201,98.30643997192382,271.57201385498047,173.26557388305665,191.44825085726652,294.8288269042969,103.38057604703036,61.954193115234375,-129.49405774203214,254.97352600097656
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,4,6246,4,0,72,75,2522,13,.,same_step_exact_token,same_step,exact_token,12,0.6095238095238096,False,41,True,-1.142683327237057,0.4811855964125346,1.6238689236495916,-0.22351086083642466,1.320171343826694,1.5436822046631187,-1.8160985069414863,-1.5925876461050616,1.2357550049730108,97.44820938110351,263.929500579834,166.48129119873047,191.68304374001244,349.9434814453125,158.26043770530006,28.40875244140625,-163.2742912986062,341.28900146484375
precommit_hook__none__s42346__step_04__event_01,precommit_hook__none__s42346,precommit_hook,none,correct,L22_SV32,5,6258,4,0,84,87,2534,13,.,same_step_exact_token,same_step,exact_token,12,0.7238095238095239,False,41,True,-0.8759022009926429,0.2228710860388844,1.0987732870315274,-0.2806538797458062,0.8783383278192943,1.1589922075651005,-1.6022093637095183,-1.321555483963712,0.5493738771779781,124.79897994995117,237.44673919677734,112.64775924682617,185.8246622952548,304.6461486816406,118.82148638638583,50.33696365356445,-135.48769864169034,270.9202575683594
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L17_SV28,1,7647,0,0,34,37,459,13,.,same_rollout_exact_token,same_rollout,exact_token,0,0.0,False,21,False,0.6175282216862419,,,-0.23598069864999777,,,,,0.7633218349254695,39.59841346740723,,,20.469123927029695,,,,,42.86601638793945
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L17_SV28,2,7643,0,0,30,33,455,13,.,same_rollout_exact_token,same_rollout,exact_token,4,0.11764705882352944,False,25,False,-0.14297011484239536,0.6880871724672772,0.8310572873096727,-0.3213388019099935,,,,,0.09537413578100684,22.553725910186767,41.17981767654419,18.626091766357423,18.55603335120461,,,,,27.89562225341797
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L17_SV28,3,7639,0,0,26,29,451,24584,/.,same_rollout_fine_class,same_rollout,fine_class,8,0.23529411764705888,False,29,False,-0.5871091695404738,-0.14122889040901,0.4458802791314638,-0.47143914718818986,0.9711635058786713,1.4426026530668612,-1.2896513183803642,-0.8182121711921744,-0.8168061938373744,12.599448490142823,22.592751145362854,9.993302655220031,15.191905693574386,47.52427291870117,32.33236722512679,-3.146294593811035,-18.33820028738542,7.451358318328857
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L17_SV28,4,8096,2,0,429,432,2531,13,.,same_step_exact_token,same_step,exact_token,20,0.10810810810810811,False,41,True,0.4446194549786909,0.10639347146476652,-0.33822598351392436,-0.22479219100736786,1.3649676573964515,1.5897598484038193,-2.1584758205301555,-1.9336836295227877,-0.5998151101881591,35.723091506958006,28.142593383789062,-7.580498123168944,20.71988662806424,56.35041809082031,35.63053146275607,-22.618844985961914,-43.33873161402616,12.314676284790039
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L17_SV28,5,8059,2,0,392,395,2494,13,.,same_step_exact_token,same_step,exact_token,20,0.18503118503118499,False,41,True,-0.07213566258511013,-0.8826402227619325,-0.8105045601768224,-0.020926970614277205,0.5356704818252622,0.5565974524395394,-2.5824895330775353,-2.561562562463258,-0.21980189335130185,24.14130480289459,5.975851535797119,-18.165453267097472,25.28902086344632,37.76377487182617,12.47475400837985,-32.12206268310547,-57.411083546551794,20.83173179626465
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L18_SV30,1,7647,0,0,34,37,459,13,.,same_rollout_exact_token,same_rollout,exact_token,0,0.0,False,21,False,0.28132280869142806,,,-0.6963885523243383,,,,,-1.2663546454732697,-45.64123649597168,,,-69.72925359552556,,,,,-83.77159118652344
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L18_SV30,2,7643,0,0,30,33,455,13,.,same_rollout_exact_token,same_rollout,exact_token,4,0.11764705882352944,False,25,False,-0.947523552407889,0.5479389407731748,1.4954624931810638,-0.537177826012056,,,,,-0.548217237684076,-75.91650314331055,-39.07257604598999,36.84392709732056,-65.8067557594993,,,,,-66.0787353515625
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L18_SV30,3,7639,0,0,26,29,451,24584,/.,same_rollout_fine_class,same_rollout,fine_class,8,0.23529411764705888,False,29,False,-0.8025654481403193,-1.0977871930603913,-0.295221744920072,-0.4630960817996124,1.0333622807487384,1.4964583625483507,-1.5204258867304197,-1.0573298049308073,-1.5204258867304197,-72.34514923095703,-79.61857032775879,-7.273421096801755,-63.981593045321375,-27.113130569458008,36.86846247586337,-90.03118133544922,-26.049588290127843,-90.03118133544922
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L18_SV30,4,8096,2,0,429,432,2531,13,.,same_step_exact_token,same_step,exact_token,20,0.10810810810810811,False,41,True,0.07845496298450108,0.0373091856659451,-0.04114577731855598,-0.5069091357204235,1.3946188059666729,1.9015279416870965,-0.8984594063799329,-0.3915502706595094,-0.8984594063799329,-50.63932113647461,-51.65303564071655,-1.0137145042419462,-65.06102163141423,-18.212800979614258,46.84822065179998,-74.70770263671875,-9.646681005304515,-74.70770263671875
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L18_SV30,5,8059,2,0,392,395,2494,13,.,same_step_exact_token,same_step,exact_token,20,0.18503118503118499,False,41,True,-0.4285618057188154,-0.7605783544284141,-0.33201654870959874,-0.1455375749896216,0.7089835509855326,0.8545211259751542,-1.2653033144905759,-1.1197657395009544,-0.7019125372421362,-63.130767059326175,-71.31070709228516,-8.179940032958982,-56.15785789489746,-35.104896545410156,21.052961349487305,-83.74568939208984,-27.587831497192383,-69.86534881591797
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L22_SV32,1,7647,0,0,34,37,459,13,.,same_rollout_exact_token,same_rollout,exact_token,0,0.0,False,21,False,-0.38280125249521146,,,-0.6849144948479196,,,,,0.9396814835737367,164.40391006469727,,,136.92346171899274,,,,,284.69793701171875
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L22_SV32,2,7643,0,0,30,33,455,13,.,same_rollout_exact_token,same_rollout,exact_token,4,0.11764705882352944,False,25,False,-0.012517387468679808,-0.22859674270939484,-0.21607935524071503,-0.5834853582614902,,,,,1.383133512522981,198.08520965576173,178.43046855926514,-19.654741096496593,146.14953246983615,,,,,325.03466796875
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L22_SV32,3,7639,0,0,26,29,451,24584,/.,same_rollout_fine_class,same_rollout,fine_class,8,0.23529411764705888,False,29,False,-0.9052302907975569,-0.13971206618097598,0.7655182246165809,-0.24845798588581572,1.383133512522981,1.6315914984087967,-1.1760877539648933,-0.9276297680790776,1.3353720198873191,116.88337078094483,186.5154857635498,69.63211498260497,176.62387490272522,325.03466796875,148.41079306602478,92.2459716796875,-84.37790322303772,320.69024658203125
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L22_SV32,4,8096,2,0,429,432,2531,13,.,same_step_exact_token,same_step,exact_token,20,0.10810810810810811,False,41,True,-0.9947812096258858,0.4671350383662887,1.4619162479921746,-0.8240724290037104,1.259552772382751,2.0836252013864613,-1.7075929264977914,-0.883520497494081,1.259552772382751,108.7377516746521,241.7147560119629,132.9770043373108,124.26555109024048,313.7936706542969,189.5281195640564,43.89986038208008,-80.3656907081604,313.7936706542969
precommit_hook__review_hook__s62345__step_02__event_01,precommit_hook__review_hook__s62345,precommit_hook,review_hook,incorrect,L22_SV32,5,8059,2,0,392,395,2494,13,.,same_step_exact_token,same_step,exact_token,20,0.18503118503118499,False,41,True,-0.9983761010808969,-0.4698639124417324,0.5285121886391645,-0.7549562008008855,0.18957932051204263,0.9445355213129282,-2.052730535332135,-1.2977743345312494,0.15957749527773826,108.41075763702392,156.4846248626709,48.07386722564698,130.55241532759234,216.46807861328125,85.91566328568891,12.50588321685791,-118.04653211073443,213.7390899658203
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L17_SV28,1,8340,0,0,57,60,502,13,.,same_rollout_exact_token,same_rollout,exact_token,4,0.10789473684210527,False,24,False,0.5271182405475842,1.156818079906334,0.6296998393587497,-0.04643309333841678,,,,,1.3050525099404287,37.60878982543945,50.468811988830566,12.860022163391115,25.895458481528543,,,,,53.496124267578125
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L17_SV28,2,8555,4,0,125,128,2809,13,.,same_rollout_exact_token,same_rollout,exact_token,7,0.11209321012454809,False,27,False,1.4189166761362713,0.816417222196934,-0.6024994539393372,0.546223173562867,1.6079800762697454,1.0617569027068785,-0.7782624301359538,-1.3244856036988208,1.25851022553337,55.82151107788086,43.516987800598145,-12.304523277282712,37.99895962801847,59.68265151977539,21.683691891756922,10.949700355529785,-27.049259272488683,52.545616149902344
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L17_SV28,3,8332,0,0,49,52,494,13,.,same_rollout_exact_token,same_rollout,exact_token,12,0.025438596491228038,False,32,False,-0.4826547853827872,0.469394264305449,0.9520490496882362,-0.3070965671682277,1.5673913265213781,1.8744878936896059,-0.9667096031017386,-0.6596130359335108,0.309869683241989,16.98673677444458,36.42992401123047,19.44318723678589,20.57206812771884,58.853729248046875,38.28166112032804,7.101144790649414,-13.470923337069426,33.17203903198242
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L17_SV28,4,8299,0,0,16,19,461,13,.,same_rollout_exact_token,same_rollout,exact_token,17,0.5754385964912281,False,37,False,0.050211582324169335,-1.0454633249267387,-1.095674907250908,-0.7263005747540239,-0.44118123817304566,0.2851193365809782,-2.048588805305625,-1.322288230551601,-0.6034584861295335,27.86918087005615,5.492799758911133,-22.37638111114502,12.010889465158636,17.833728790283203,5.822839325124567,-14.993494033813477,-27.00438349897211,14.519627571105957
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L17_SV28,5,8301,0,0,18,21,463,13,.,same_rollout_exact_token,same_rollout,exact_token,19,0.5421052631578946,False,39,False,-1.000382255683863,-0.9518907545308521,0.04849150115301093,-0.6344870730152226,0.37366195747523806,1.0081490304904606,-2.048588805305625,-1.4141017322904024,-0.44118123817304566,6.413466262817383,7.4037821888923645,0.9903159260749819,13.88594737919894,34.47483444213867,20.588887062939733,-14.993494033813477,-28.879441413012415,17.833728790283203
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L18_SV30,1,8340,0,0,57,60,502,13,.,same_rollout_exact_token,same_rollout,exact_token,4,0.10789473684210527,False,24,False,-0.19439414730184973,-0.3536511791048491,-0.15925703180299938,-0.43021191264648717,,,,,-0.45040237881898526,-49.08345355987549,-53.57646989822388,-4.49301633834839,-55.73642869429155,,,,,-56.30604934692383
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L18_SV30,2,8555,4,0,125,128,2809,13,.,same_rollout_exact_token,same_rollout,exact_token,7,0.11209321012454809,False,27,False,0.5212017933492724,1.1573020590098368,0.6361002656605644,0.39912434390444723,1.695700646589503,1.2965763026850559,-0.2313665961001334,-0.6304909400045806,0.5566414055576603,-28.89480495452881,-10.948916763067245,17.945888191461563,-32.33889761838046,4.24057674407959,36.57947436246005,-50.12653350830078,-17.787635889920324,-27.894969940185547
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L18_SV30,3,8332,0,0,49,52,494,13,.,same_rollout_exact_token,same_rollout,exact_token,12,0.025438596491228038,False,32,False,-0.6216857126095972,-0.35902384477347354,0.2626618678361236,-0.1619194476385416,0.3936320955467518,0.5555515431852934,-1.047030261481965,-0.8851108138434235,-1.047030261481965,-61.1383560180664,-53.72804546356201,7.410310554504392,-48.16726571863348,-32.49384689331055,15.673418825322933,-73.1383285522461,-24.971062833612613,-73.1383285522461
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L18_SV30,4,8299,0,0,16,19,461,13,.,same_rollout_exact_token,same_rollout,exact_token,17,0.5754385964912281,False,37,False,-1.1525979521996077,-0.9408241930826913,0.21177375911691643,-0.9589955960435309,0.03668090777879742,0.9956765038223283,-1.9510420176590797,-0.9920464216155488,-0.33181414963581424,-76.11664199829102,-70.14200496673584,5.974637031555176,-70.6546630859375,-42.56428146362305,28.090381622314453,-98.64263153076172,-27.98796844482422,-52.96039581298828
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L18_SV30,5,8301,0,0,18,21,463,13,.,same_rollout_exact_token,same_rollout,exact_token,19,0.5421052631578946,False,39,False,-1.3946984337972759,-0.6982485840642162,0.6964498497330597,-1.1740110206484753,0.03668090777879742,1.2106919284272728,-1.7366533945992142,-0.5626423739507389,-1.7315101358745342,-82.94686737060547,-63.29837512969971,19.648492240905767,-76.72075514359908,-42.56428146362305,34.15647367997603,-92.59422302246094,-15.87346787886186,-92.4491195678711
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L22_SV32,1,8340,0,0,57,60,502,13,.,same_rollout_exact_token,same_rollout,exact_token,4,0.10789473684210527,False,24,False,-1.1693310124437606,-0.4510535363103243,0.7182774761334363,-0.3451288070777767,,,,,0.5543226261339325,119.24324493408203,186.0698184967041,66.82657356262207,195.92476584694603,,,,,279.6072692871094
precommit_hook__review_hook_diff__s72345__step_03__event_01,precommit_hook__review_hook_diff__s72345,precommit_hook,review_hook_diff,correct,L22_SV32,2,8555,4,0,125,128,2809,13,.,same_rollout_exact_token,same_rollout,exact_token,7,0.11209321012454809,False,27,False,-0.028150504585198098,0.22293265477234625,0.2510831593575443,0.5748427695931398,1.928818757485264,1.3539759878921243,-2.8353562817397124,-3.410199051332852,1.928818757485264,225.41556091308593,248.7756519317627,23.36009101867677,281.5164073597301,407.48663330078125,125.97022594105113,-35.759193420410156,-317.2756007801403,407.48663330078125
